;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Vivent;;Naam monteur:;J. Verhagen;;;;;Slangenhaspels-water;;
Locatie:;­;;Datum:;5-1-2015;;;;;Blusdekens;;
Adres:;Achterstraat 37b, Vlijmen;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
1;Ingang begane grond;Saval;BSH 25m;Water;;2013;32 l/min;a;;;
2;Ingang begane grond;Moyne Roberts;MF-60;Schuim;2013;;;a;;;
3;1e verdieping hal;Moyne Roberts;MF-60;Schuim;2013;;;a;;;
4;1e verdieping hal;Saval;BSH 20m;Water;;2013;32 l/min;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
2;Staat los in de kast, geen ophangbeugel aanwezig.;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
