;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;QRS;;Naam monteur:;J. Verhagen;;;;;Slangenhaspels-water;;
Locatie:;-;;Datum:;mei 2015;;;;;Blusdekens;;
Adres:;Randmeer 12, Oss;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
1;Hal tegen kantine;BPG;BSH 30;Water;2012;2015;36 l/min;a;;;
2;Hal achterkant;Blusdesign;BSH 30;Water;2012;2015;36 l/min;a;;;
3;Hal;Alfa;TMFM 6;Schuim;2012;;;a;;;
4;Begane grond ingang;Ajax;ES6N;Schuim;2012;;;a;;;
5;1e hal;Ajax;ES6N;Schuim;2012;;;a;;;
6;2e hal;Ajax;ES6N;Schuim;2012;;;a;;;
7;2e verdieping;Jara;Jara 5kg;CO2;2013;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
