;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: ;; De Leeuw;Naam monteur: ;J Nederkoorn;;;;;
Locatie:;;Gymzaal Appeltern;Week: ;November, 2015;;;;;
Adres: ;;Van de Capellenstraat 25, Appeltern;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;Resultaat;;Montagegevens;;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF);
1;BG;Meterkast;Voeding KW;EA;In Meterkast;a;;;
2;BG;Hal;BSH;;;X;;;
3;BG;Ketelhuis;Circulatie;EA;In Ketelhuis;X;;;
4;BG;Ketelhuis;Boiler;Inlaat C.;In Ketelhuis;a;;;
5;BG;Ketelhuis;CV Vulkraan;;In Ketelhuis;X;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
Keerklep:;;Opmerking:;;;;;;;
;;;;;;;;;
;;;;;;;;;
