;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: Cello;;;Naam monteur: M. Gutte;;;;;;
Locatie: Nr. 1631900;;;Week 9 2015;;;;;;
Adres: Zandkant 1, Rosmalen;;;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;Resultaat;;Montagegevens;;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF);
1;B.G.;Hal;Brandslanghaspel;;;a;;;
2;B.G.;Aanbouw gang;Brandslanghaspel;;;a;;;
3;1e verd.;Overloop;Brandslanghaspel;;;a;;;
4;2e verd.;Zolder;Circulatieleiding;EA;Bij ketel;a;Ø15;Knel;
5;2e verd.;Zolder;Inlaatcombinatie;EA;Bij ketel;a;Ø22;Cap;
;;;;;;;;;
Keerklep:;;Opmerking:;;;;;;;
;;;;;;;;;
